Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","27.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","14.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","28","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","26.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","29.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","72.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","68.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","76.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","14.8","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","4.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","4.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","38.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","11","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","12.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","404","Kenya","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-1.09","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","46","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","19.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","1.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","3.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","0.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","404","Kenya","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1755","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2251","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.29","E","Estimated value",""
"FS","Suite of Food Security Indicators","404","Kenya","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.05","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","118","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","1937.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","12.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","41","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","41","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","41","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","296","Kiribati","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","1.19","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","14.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","1.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","296","Kiribati","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1749","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2225","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.29","E","Estimated value",""
"FS","Suite of Food Security Indicators","296","Kiribati","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.76","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","141","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","4.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","5.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","3.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","10.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","12.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","9.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","0.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","48","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","6.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","11.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1915","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2474","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.26","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","4.07","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","119","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","4815","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","4.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","1.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","1.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","6.9","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","7.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","10.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","6.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1795","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2307","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.23","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.44","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","116","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","7847","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","7.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","7.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","34.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","33.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","34.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","2.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","0.73","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","28","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","28.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","3.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1823","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2352","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.22","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","1.75","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","136","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","32081.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","0.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","1.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","9.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","8.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","10.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","428","Latvia","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","0.69","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","21026","Percentage of children under 5 years affected by wasting (percent)","2021","2021","%","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210260","Number of children under 5 years affected by wasting (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","1.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","6.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","<0.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","428","Latvia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1886","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2450","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.22","E","Estimated value",""
