Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","040","Austria","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","149.8554","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","50.684","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6650","Permanent crops","2021","2021","1000 ha","67.714","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","1209.98","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","754.209","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","455.771","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6646","Forest land","2021","2021","1000 ha","3902.74","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2231.84","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6716","Planted Forest","2021","2021","1000 ha","1670.9","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6670","Other land","2021","2021","1000 ha","1751.8006","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6680","Inland waters","2021","2021","1000 ha","135.9","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","99.8","I","Imputed value"
"RL","Land Use","040","Austria","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","680.8","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","288.4","A","Official figure"
"RL","Land Use","040","Austria","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","392.4","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6600","Country area","2021","2021","1000 ha","8660","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6601","Land area","2021","2021","1000 ha","8265","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6602","Agriculture","2021","2021","1000 ha","4780.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6610","Agricultural land","2021","2021","1000 ha","4780.6","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6620","Cropland","2021","2021","1000 ha","2363","A","Official figure"
"RL","Land Use","031","Azerbaijan","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.2291","E","Estimated value"
"RL","Land Use","031","Azerbaijan","5110","Area","6621","Arable land","2021","2021","1000 ha","2089","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6630","Temporary crops","2021","2021","1000 ha","2049.8","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","39.2","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6650","Permanent crops","2021","2021","1000 ha","274.1","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","2417.5","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","2417.5","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6646","Forest land","2021","2021","1000 ha","1143.2967","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","834.6187","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6716","Planted Forest","2021","2021","1000 ha","308.68","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6670","Other land","2021","2021","1000 ha","2341.1033","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6680","Inland waters","2021","2021","1000 ha","395","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","1484.9","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6611","Agriculture area actually irrigated","2021","2021","1000 ha","1469.3","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6694","Cropland area actually irrigated","2021","2021","1000 ha","1425.9","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6657","Perm. meadows & pastures area actually irrig.","2021","2021","1000 ha","43.4","A","Official figure"
"RL","Land Use","031","Azerbaijan","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","38.08","I","Imputed value"
"RL","Land Use","031","Azerbaijan","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","20.77","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6600","Country area","2021","2021","1000 ha","1388","A","Official figure"
"RL","Land Use","044","Bahamas","5110","Area","6601","Land area","2021","2021","1000 ha","1001","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6602","Agriculture","2021","2021","1000 ha","13","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2021","2021","1000 ha","13","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6620","Cropland","2021","2021","1000 ha","11","I","Imputed value"
"RL","Land Use","044","Bahamas","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.027","E","Estimated value"
"RL","Land Use","044","Bahamas","5110","Area","6621","Arable land","2021","2021","1000 ha","8","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6630","Temporary crops","2021","2021","1000 ha","6.2297","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.8755","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.8948","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6650","Permanent crops","2021","2021","1000 ha","3","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","2","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6646","Forest land","2021","2021","1000 ha","509.86","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","509.86","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6670","Other land","2021","2021","1000 ha","478.14","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6680","Inland waters","2021","2021","1000 ha","387","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","044","Bahamas","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","0.05","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6600","Country area","2021","2021","1000 ha","79","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6601","Land area","2021","2021","1000 ha","79","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6602","Agriculture","2021","2021","1000 ha","9.2","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6610","Agricultural land","2021","2021","1000 ha","8.1","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6620","Cropland","2021","2021","1000 ha","4.1","A","Official figure"
"RL","Land Use","048","Bahrain","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0028","E","Estimated value"
"RL","Land Use","048","Bahrain","5110","Area","6621","Arable land","2021","2021","1000 ha","2.1","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1.5","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.6","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6650","Permanent crops","2021","2021","1000 ha","2","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","4","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6649","Farm buildings and Farmyards","2021","2021","1000 ha","1.1","A","Official figure"
"RL","Land Use","048","Bahrain","5110","Area","6646","Forest land","2021","2021","1000 ha","0.72","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0.72","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6670","Other land","2021","2021","1000 ha","69.08","I","Imputed value"
"RL","Land Use","048","Bahrain","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","3.73","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6600","Country area","2021","2021","1000 ha","14757","A","Official figure"
"RL","Land Use","050","Bangladesh","5110","Area","6601","Land area","2021","2021","1000 ha","13017","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6602","Agriculture","2021","2021","1000 ha","10068","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6610","Agricultural land","2021","2021","1000 ha","10068","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6620","Cropland","2021","2021","1000 ha","9468","I","Imputed value"
"RL","Land Use","050","Bangladesh","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0559","E","Estimated value"
"RL","Land Use","050","Bangladesh","5110","Area","6621","Arable land","2021","2021","1000 ha","8110","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6630","Temporary crops","2021","2021","1000 ha","6315.3529","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","1342.6471","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","452","A","Official figure"
"RL","Land Use","050","Bangladesh","5110","Area","6650","Permanent crops","2021","2021","1000 ha","1358","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","600","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6646","Forest land","2021","2021","1000 ha","1883.4","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1725.33","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6716","Planted Forest","2021","2021","1000 ha","158.07","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6670","Other land","2021","2021","1000 ha","1065.6","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6680","Inland waters","2021","2021","1000 ha","1740","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","7944","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6611","Agriculture area actually irrigated","2021","2021","1000 ha","7944","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6694","Cropland area actually irrigated","2021","2021","1000 ha","7944","A","Official figure"
"RL","Land Use","050","Bangladesh","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","0.5039","I","Imputed value"
"RL","Land Use","050","Bangladesh","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","0.5039","I","Imputed value"
"RL","Land Use","052","Barbados","5110","Area","6600","Country area","2021","2021","1000 ha","43","A","Official figure"
"RL","Land Use","052","Barbados","5110","Area","6601","Land area","2021","2021","1000 ha","43","A","Official figure"
"RL","Land Use","052","Barbados","5110","Area","6602","Agriculture","2021","2021","1000 ha","10","I","Imputed value"
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2021","2021","1000 ha","10","I","Imputed value"
"RL","Land Use","052","Barbados","5110","Area","6620","Cropland","2021","2021","1000 ha","8","I","Imputed value"
"RL","Land Use","052","Barbados","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0284","E","Estimated value"
"RL","Land Use","052","Barbados","5110","Area","6621","Arable land","2021","2021","1000 ha","7","I","Imputed value"
"RL","Land Use","052","Barbados","5110","Area","6630","Temporary crops","2021","2021","1000 ha","5.451","I","Imputed value"
"RL","Land Use","052","Barbados","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.766","I","Imputed value"
