Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","466","Mali","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","15.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","470","Malta","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.917","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","470","Malta","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","470","Malta","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","478","Mauritania","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.948","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","478","Mauritania","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","62.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","478","Mauritania","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","2.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","480","Mauritius","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.785","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","480","Mauritius","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","14","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","480","Mauritius","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.205","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","20.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","484","Mexico","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","25.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","5.676","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","64.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","496","Mongolia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","2.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.673","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","14.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","499","Montenegro","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.905","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","15.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","504","Morocco","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","5.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.548","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","92.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","508","Mozambique","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","29.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.206","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","73.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","104","Myanmar","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","39.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","516","Namibia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.761","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","516","Namibia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","59.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","516","Namibia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","1.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","524","Nepal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.621","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","524","Nepal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","76.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","524","Nepal","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","22.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","528","Netherlands (Kingdom of the)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.963","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","528","Netherlands (Kingdom of the)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","528","Netherlands (Kingdom of the)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","554","New Zealand","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.797","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","554","New Zealand","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","554","New Zealand","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","558","Nicaragua","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.54","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","558","Nicaragua","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","34.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","558","Nicaragua","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","2.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","562","Niger","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.155","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","562","Niger","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","92","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","562","Niger","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","23.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","566","Nigeria","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.325","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","566","Nigeria","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","93.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","566","Nigeria","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","199.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","807","North Macedonia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.616","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","807","North Macedonia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","15.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","807","North Macedonia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","578","Norway","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.361","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","578","Norway","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","578","Norway","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","512","Oman","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.141","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","512","Oman","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","512","Oman","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","586","Pakistan","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.893","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","586","Pakistan","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","82.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","586","Pakistan","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","191.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","275","Palestine","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.285","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","275","Palestine","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","15.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","275","Palestine","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","591","Panama","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.687","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","591","Panama","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","17","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","591","Panama","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","600","Paraguay","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.867","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","600","Paraguay","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","20.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","600","Paraguay","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","604","Peru","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.334","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","604","Peru","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","25.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","604","Peru","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","8.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","608","Philippines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.364","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","608","Philippines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","74","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","608","Philippines","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","84.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","616","Poland","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.155","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","616","Poland","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","616","Poland","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","620","Portugal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.651","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","620","Portugal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","1.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","620","Portugal","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","634","Qatar","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.708","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","634","Qatar","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","634","Qatar","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","410","Republic of Korea","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","5.34","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","410","Republic of Korea","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","1.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","410","Republic of Korea","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","498","Republic of Moldova","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.998","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","498","Republic of Moldova","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","3.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","498","Republic of Moldova","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","642","Romania","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.253","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","642","Romania","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","7.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","642","Romania","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","643","Russian Federation","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.678","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","643","Russian Federation","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","2.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","643","Russian Federation","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","3.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.718","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","82","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","646","Rwanda","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","11","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.526","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","659","Saint Kitts and Nevis","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.673","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","27.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","662","Saint Lucia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.697","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","670","Saint Vincent and the Grenadines","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.869","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","78.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","678","Sao Tome and Principe","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.441","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","682","Saudi Arabia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.443","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","45","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","686","Senegal","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","7.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.346","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","10.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","688","Serbia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.131","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","7.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","690","Seychelles","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.167","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","83.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","694","Sierra Leone","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.186","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","702","Singapore","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","5.273","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","534","Sint Maarten (Dutch part)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.198","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","2.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","703","Slovakia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","3.038","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","705","Slovenia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.565","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","66.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","710","South Africa","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","39.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","2.879","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","1.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","724","Spain","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","0.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2021","2021","PPP dollar per person per day","4.268","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2021","2021","%","55.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","144","Sri Lanka","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2021","2021","million No","12.3","E","Estimated value"
